,Score,Features
489,0.9318885448916407,"['age', 'cp', 'restecg', 'thalach', 'exang', 'slope', 'thal', 'target']"
490,0.9318840579710144,"['sex', 'cp', 'trestbps', 'chol', 'oldpeak', 'thal', 'target']"
491,0.931818181818182,"['age', 'fbs', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
492,0.9318181818181818,"['cp', 'fbs', 'restecg', 'exang', 'slope', 'thal', 'target']"
493,0.9317460317460318,"['sex', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
494,0.9317460317460318,"['age', 'cp', 'restecg', 'thalach', 'oldpeak', 'thal', 'target']"
495,0.9316239316239316,"['cp', 'chol', 'thalach', 'exang', 'oldpeak', 'target']"
496,0.9316239316239316,"['sex', 'cp', 'chol', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
497,0.9316239316239316,"['age', 'chol', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
498,0.9316239316239316,"['sex', 'cp', 'chol', 'fbs', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
499,0.9316239316239316,"['age', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
500,0.9316239316239316,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
501,0.9316239316239316,"['sex', 'cp', 'chol', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
502,0.9316239316239315,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'target']"
503,0.9316239316239315,"['age', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
504,0.9316239316239315,"['age', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
505,0.9316239316239315,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
506,0.9315476190476191,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'target']"
507,0.9315476190476191,"['age', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
508,0.9314285714285715,"['sex', 'cp', 'chol', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
509,0.9314285714285714,"['cp', 'chol', 'restecg', 'oldpeak', 'slope', 'target']"
510,0.9314285714285714,"['age', 'sex', 'chol', 'thalach', 'ca', 'target']"
511,0.9314285714285714,"['cp', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'target']"
512,0.9314285714285714,"['age', 'fbs', 'slope', 'thal', 'target']"
513,0.9314285714285713,"['cp', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
514,0.9310850439882697,"['age', 'trestbps', 'chol', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
515,0.9310344827586209,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'exang', 'target']"
516,0.9310344827586208,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'oldpeak', 'ca', 'target']"
517,0.9310344827586208,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'ca', 'target']"
518,0.9310344827586208,"['age', 'sex', 'chol', 'oldpeak', 'ca', 'thal', 'target']"
519,0.9310344827586207,"['cp', 'chol', 'oldpeak', 'target']"
520,0.9310344827586207,"['age', 'sex', 'chol', 'fbs', 'thalach', 'oldpeak', 'thal', 'target']"
521,0.9310344827586207,"['cp', 'restecg', 'thalach', 'exang', 'slope', 'thal', 'target']"
522,0.9310344827586207,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
523,0.9310344827586207,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
524,0.9310344827586207,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
525,0.9310344827586206,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'thal', 'target']"
526,0.9307142857142856,"['cp', 'restecg', 'oldpeak', 'ca', 'target']"
527,0.9304347826086957,"['age', 'sex', 'chol', 'fbs', 'exang', 'oldpeak', 'ca', 'target']"
528,0.9304347826086956,"['age', 'trestbps', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
529,0.9304347826086956,"['age', 'trestbps', 'restecg', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
530,0.9304347826086955,"['age', 'sex', 'chol', 'fbs', 'oldpeak', 'ca', 'thal', 'target']"
531,0.9304347826086954,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'slope', 'thal', 'target']"
532,0.9304347826086953,"['sex', 'cp', 'trestbps', 'restecg', 'exang', 'oldpeak', 'slope', 'target']"
533,0.9303405572755419,"['age', 'cp', 'restecg', 'exang', 'slope', 'thal', 'target']"
534,0.9303030303030303,"['age', 'fbs', 'thalach', 'slope', 'ca', 'target']"
535,0.9301994301994303,"['cp', 'chol', 'restecg', 'exang', 'slope', 'target']"
536,0.9301994301994302,"['sex', 'cp', 'chol', 'exang', 'oldpeak', 'ca', 'target']"
537,0.9301994301994302,"['sex', 'cp', 'chol', 'fbs', 'exang', 'oldpeak', 'ca', 'target']"
538,0.9301994301994302,"['sex', 'cp', 'chol', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
539,0.9301994301994302,"['sex', 'cp', 'chol', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
540,0.9301994301994301,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'target']"
541,0.9301587301587302,"['sex', 'trestbps', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
542,0.930059523809524,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'target']"
543,0.9300595238095238,"['age', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'target']"
544,0.9300595238095238,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
545,0.93,"['cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'target']"
546,0.93,"['age', 'sex', 'chol', 'restecg', 'thalach', 'ca', 'target']"
547,0.93,"['cp', 'chol', 'restecg', 'oldpeak', 'ca', 'thal', 'target']"
548,0.9299999999999999,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
549,0.9299999999999999,"['sex', 'cp', 'chol', 'fbs', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
550,0.9299999999999999,"['sex', 'cp', 'trestbps', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
551,0.9299999999999998,"['cp', 'chol', 'fbs', 'thalach', 'oldpeak', 'ca', 'target']"
552,0.9297101449275362,"['cp', 'thalach', 'thal', 'target']"
553,0.9296187683284457,"['age', 'trestbps', 'chol', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
554,0.9295977011494255,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'target']"
555,0.9295977011494255,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'thal', 'target']"
556,0.9295977011494253,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'oldpeak', 'ca', 'target']"
557,0.9295977011494253,"['sex', 'cp', 'trestbps', 'chol', 'slope', 'ca', 'target']"
558,0.9295977011494253,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'slope', 'ca', 'target']"
559,0.9295977011494253,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'slope', 'ca', 'target']"
560,0.9295977011494253,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'slope', 'ca', 'target']"
561,0.9295977011494253,"['age', 'sex', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'thal', 'target']"
562,0.9295977011494253,"['sex', 'cp', 'trestbps', 'chol', 'ca', 'thal', 'target']"
563,0.9295977011494253,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'ca', 'thal', 'target']"
564,0.9289855072463769,"['age', 'sex', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
565,0.9289855072463769,"['age', 'trestbps', 'restecg', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
566,0.9289855072463769,"['sex', 'cp', 'trestbps', 'chol', 'exang', 'slope', 'ca', 'thal', 'target']"
567,0.9289855072463767,"['cp', 'chol', 'fbs', 'oldpeak', 'thal', 'target']"
568,0.9289855072463767,"['cp', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
569,0.9289855072463767,"['trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
570,0.9288793103448275,"['cp', 'restecg', 'exang', 'oldpeak', 'thal', 'target']"
571,0.9287878787878788,"['age', 'fbs', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
572,0.9287749287749287,"['sex', 'cp', 'trestbps', 'fbs', 'exang', 'oldpeak', 'thal', 'target']"
573,0.9287749287749287,"['cp', 'chol', 'restecg', 'exang', 'ca', 'thal', 'target']"
574,0.9287749287749287,"['cp', 'chol', 'fbs', 'restecg', 'exang', 'ca', 'thal', 'target']"
575,0.9287749287749287,"['age', 'chol', 'fbs', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
576,0.9287749287749287,"['age', 'chol', 'restecg', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
577,0.9287749287749287,"['age', 'chol', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
578,0.9287749287749287,"['age', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
579,0.9287749287749286,"['sex', 'cp', 'trestbps', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'target']"
580,0.9287749287749286,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'thal', 'target']"
581,0.9287749287749284,"['cp', 'chol', 'restecg', 'exang', 'slope', 'ca', 'thal', 'target']"
582,0.9285714285714286,"['age', 'trestbps', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
583,0.9285714285714286,"['age', 'trestbps', 'thalach', 'exang', 'slope', 'ca', 'target']"
584,0.9285714285714286,"['age', 'trestbps', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'target']"
585,0.9285714285714286,"['age', 'cp', 'restecg', 'thalach', 'oldpeak', 'slope', 'thal', 'target']"
586,0.9285714285714286,"['sex', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
587,0.9285714285714285,"['cp', 'thalach', 'slope', 'ca', 'target']"
588,0.9285714285714285,"['age', 'sex', 'chol', 'thalach', 'oldpeak', 'thal', 'target']"
589,0.9285714285714285,"['cp', 'chol', 'fbs', 'restecg', 'oldpeak', 'ca', 'thal', 'target']"
590,0.9285714285714285,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'oldpeak', 'ca', 'thal', 'target']"
591,0.9285714285714285,"['sex', 'cp', 'trestbps', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
592,0.9285714285714285,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
593,0.9285714285714285,"['sex', 'cp', 'chol', 'restecg', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
594,0.9285714285714284,"['sex', 'cp', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
595,0.92816091954023,"['cp', 'chol', 'fbs', 'oldpeak', 'target']"
596,0.92816091954023,"['age', 'sex', 'trestbps', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
597,0.92816091954023,"['age', 'trestbps', 'exang', 'slope', 'ca', 'target']"
598,0.92816091954023,"['age', 'sex', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
599,0.92816091954023,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'thal', 'target']"
600,0.92816091954023,"['trestbps', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'thal', 'target']"
601,0.9281609195402298,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'slope', 'thal', 'target']"
602,0.9281609195402298,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'oldpeak', 'slope', 'thal', 'target']"
603,0.9281609195402298,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
604,0.9281609195402298,"['cp', 'trestbps', 'chol', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
605,0.927536231884058,"['age', 'sex', 'chol', 'exang', 'oldpeak', 'ca', 'target']"
606,0.927536231884058,"['cp', 'trestbps', 'chol', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
607,0.927536231884058,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'slope', 'ca', 'thal', 'target']"
608,0.9275362318840579,"['age', 'sex', 'chol', 'fbs', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
609,0.9274425287356323,"['cp', 'fbs', 'restecg', 'slope', 'ca', 'target']"
610,0.9274425287356322,"['sex', 'exang', 'ca', 'thal', 'target']"
611,0.9273504273504274,"['sex', 'cp', 'slope', 'ca', 'target']"
612,0.9273504273504274,"['cp', 'chol', 'thalach', 'oldpeak', 'thal', 'target']"
613,0.9273504273504274,"['cp', 'thalach', 'exang', 'slope', 'thal', 'target']"
614,0.9273504273504274,"['age', 'chol', 'fbs', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
615,0.9273504273504272,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'target']"
616,0.9272727272727272,"['age', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
617,0.9272727272727272,"['age', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
618,0.9271428571428573,"['sex', 'cp', 'trestbps', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
619,0.9271428571428572,"['cp', 'chol', 'restecg', 'oldpeak', 'target']"
620,0.9271428571428572,"['cp', 'chol', 'fbs', 'thalach', 'slope', 'target']"
621,0.9271428571428572,"['age', 'sex', 'chol', 'thalach', 'exang', 'thal', 'target']"
622,0.9271428571428572,"['sex', 'cp', 'chol', 'restecg', 'exang', 'oldpeak', 'thal', 'target']"
623,0.9271428571428572,"['cp', 'chol', 'fbs', 'thalach', 'slope', 'thal', 'target']"
624,0.9271428571428572,"['sex', 'cp', 'chol', 'oldpeak', 'ca', 'thal', 'target']"
625,0.9271428571428572,"['sex', 'cp', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
626,0.927142857142857,"['cp', 'chol', 'restecg', 'exang', 'target']"
627,0.927142857142857,"['cp', 'chol', 'fbs', 'thalach', 'exang', 'ca', 'target']"
628,0.927142857142857,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'oldpeak', 'ca', 'target']"
629,0.927142857142857,"['sex', 'cp', 'chol', 'oldpeak', 'slope', 'ca', 'target']"
630,0.927142857142857,"['sex', 'cp', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
631,0.927142857142857,"['cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
632,0.9270833333333334,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'thal', 'target']"
633,0.926984126984127,"['sex', 'trestbps', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
634,0.926984126984127,"['age', 'cp', 'restecg', 'slope', 'ca', 'thal', 'target']"
635,0.9267241379310347,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'thal', 'target']"
636,0.9267241379310347,"['age', 'sex', 'trestbps', 'thalach', 'exang', 'slope', 'ca', 'thal', 'target']"
637,0.9267241379310346,"['cp', 'restecg', 'thalach', 'exang', 'oldpeak', 'target']"
638,0.9267241379310345,"['sex', 'cp', 'trestbps', 'restecg', 'exang', 'oldpeak', 'ca', 'target']"
639,0.9267241379310345,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'thal', 'target']"
640,0.9267241379310345,"['cp', 'chol', 'fbs', 'exang', 'ca', 'thal', 'target']"
641,0.9267241379310345,"['age', 'sex', 'chol', 'restecg', 'oldpeak', 'ca', 'thal', 'target']"
642,0.9267241379310345,"['cp', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
643,0.9267241379310344,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'target']"
644,0.9267241379310344,"['age', 'sex', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
645,0.9267241379310344,"['age', 'sex', 'chol', 'fbs', 'thalach', 'exang', 'thal', 'target']"
646,0.9267241379310344,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'oldpeak', 'slope', 'thal', 'target']"
647,0.9267241379310344,"['cp', 'chol', 'exang', 'ca', 'thal', 'target']"
648,0.9266862170087976,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'target']"
649,0.9266381766381766,"['sex', 'cp', 'fbs', 'oldpeak', 'slope', 'target']"
650,0.9266381766381766,"['sex', 'cp', 'trestbps', 'restecg', 'exang', 'thal', 'target']"
651,0.9264285714285715,"['sex', 'cp', 'exang', 'ca', 'target']"
652,0.9264285714285714,"['sex', 'cp', 'exang', 'ca', 'thal', 'target']"
653,0.9260869565217391,"['sex', 'restecg', 'thalach', 'exang', 'ca', 'thal', 'target']"
654,0.9260869565217391,"['cp', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'thal', 'target']"
655,0.9260869565217391,"['age', 'sex', 'chol', 'fbs', 'restecg', 'oldpeak', 'ca', 'thal', 'target']"
656,0.9260869565217391,"['age', 'sex', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'thal', 'target']"
657,0.9259259259259259,"['cp', 'chol', 'thalach', 'oldpeak', 'slope', 'thal', 'target']"
658,0.9259259259259259,"['age', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
659,0.9259259259259259,"['age', 'chol', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
660,0.9259259259259259,"['age', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
661,0.9259259259259258,"['cp', 'fbs', 'thalach', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
662,0.9257575757575758,"['age', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
663,0.9257575757575758,"['age', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
664,0.9257575757575757,"['age', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'thal', 'target']"
665,0.9257142857142858,"['sex', 'cp', 'trestbps', 'thalach', 'oldpeak', 'ca', 'target']"
666,0.9257142857142857,"['cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'target']"
667,0.9257142857142856,"['sex', 'cp', 'chol', 'restecg', 'oldpeak', 'ca', 'target']"
668,0.9257142857142856,"['sex', 'cp', 'chol', 'fbs', 'oldpeak', 'slope', 'ca', 'target']"
669,0.9257142857142856,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'exang', 'oldpeak', 'thal', 'target']"
670,0.9257142857142856,"['age', 'sex', 'chol', 'thalach', 'oldpeak', 'slope', 'thal', 'target']"
671,0.9257142857142856,"['age', 'fbs', 'restecg', 'oldpeak', 'ca', 'thal', 'target']"
672,0.9257142857142856,"['age', 'sex', 'chol', 'slope', 'ca', 'thal', 'target']"
673,0.9257142857142856,"['sex', 'cp', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
674,0.9257142857142856,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
675,0.9257142857142856,"['sex', 'cp', 'chol', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
676,0.9255952380952381,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'thal', 'target']"
677,0.9255952380952381,"['age', 'trestbps', 'fbs', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
678,0.9253968253968254,"['sex', 'trestbps', 'thalach', 'exang', 'ca', 'thal', 'target']"
679,0.9252873563218393,"['sex', 'cp', 'fbs', 'restecg', 'thalach', 'exang', 'ca', 'target']"
680,0.9252873563218393,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'thal', 'target']"
681,0.9252873563218392,"['age', 'sex', 'trestbps', 'exang', 'slope', 'ca', 'thal', 'target']"
682,0.9252873563218392,"['age', 'sex', 'trestbps', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
683,0.9252873563218391,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'target']"
684,0.925287356321839,"['age', 'sex', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'target']"
685,0.925287356321839,"['age', 'trestbps', 'exang', 'oldpeak', 'slope', 'target']"
686,0.925287356321839,"['age', 'sex', 'trestbps', 'fbs', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'target']"
687,0.925287356321839,"['sex', 'cp', 'trestbps', 'chol', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
688,0.925287356321839,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
689,0.925287356321839,"['age', 'sex', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'thal', 'target']"
690,0.9252199413489736,"['age', 'trestbps', 'chol', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'target']"
691,0.9252199413489736,"['sex', 'fbs', 'exang', 'oldpeak', 'thal', 'target']"
692,0.9252199413489736,"['sex', 'cp', 'trestbps', 'fbs', 'slope', 'thal', 'target']"
693,0.9252199413489736,"['cp', 'fbs', 'restecg', 'thalach', 'slope', 'ca', 'thal', 'target']"
694,0.9252199413489736,"['age', 'trestbps', 'chol', 'fbs', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
695,0.9252136752136753,"['cp', 'restecg', 'thalach', 'ca', 'target']"
696,0.9249999999999998,"['cp', 'restecg', 'slope', 'ca', 'thal', 'target']"
697,0.9249226006191951,"['sex', 'fbs', 'restecg', 'oldpeak', 'ca', 'thal', 'target']"
698,0.9248511904761905,"['exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
699,0.9246376811594202,"['age', 'sex', 'chol', 'fbs', 'exang', 'slope', 'ca', 'target']"
700,0.9246376811594202,"['age', 'trestbps', 'restecg', 'exang', 'slope', 'ca', 'target']"
701,0.9246376811594202,"['cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
702,0.9246376811594202,"['cp', 'trestbps', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
703,0.9246376811594201,"['trestbps', 'fbs', 'thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
704,0.9246376811594201,"['age', 'sex', 'cp', 'thalach', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
705,0.9245689655172414,"['cp', 'restecg', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
706,0.9245014245014245,"['cp', 'chol', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
707,0.9245014245014245,"['sex', 'fbs', 'thalach', 'exang', 'slope', 'ca', 'thal', 'target']"
708,0.9245014245014245,"['age', 'sex', 'restecg', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
709,0.9245014245014245,"['age', 'chol', 'thalach', 'exang', 'oldpeak', 'slope', 'ca', 'thal', 'target']"
710,0.9245014245014244,"['cp', 'chol', 'thalach', 'exang', 'slope', 'target']"
711,0.9245014245014244,"['sex', 'cp', 'trestbps', 'fbs', 'thalach', 'slope', 'ca', 'target']"
712,0.9245014245014243,"['sex', 'cp', 'trestbps', 'exang', 'oldpeak', 'target']"
713,0.9245014245014241,"['cp', 'chol', 'fbs', 'restecg', 'exang', 'slope', 'ca', 'thal', 'target']"
714,0.9242857142857145,"['sex', 'cp', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'thal', 'target']"
715,0.9242857142857144,"['sex', 'cp', 'trestbps', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
716,0.9242857142857143,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'oldpeak', 'ca', 'target']"
717,0.9242857142857143,"['age', 'sex', 'chol', 'restecg', 'thalach', 'oldpeak', 'thal', 'target']"
718,0.9242857142857143,"['sex', 'cp', 'trestbps', 'exang', 'oldpeak', 'thal', 'target']"
719,0.9242857142857143,"['cp', 'restecg', 'thalach', 'ca', 'thal', 'target']"
720,0.9242857142857143,"['sex', 'cp', 'chol', 'fbs', 'oldpeak', 'ca', 'thal', 'target']"
721,0.9242857142857143,"['cp', 'restecg', 'oldpeak', 'ca', 'thal', 'target']"
722,0.9242857142857143,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'oldpeak', 'ca', 'thal', 'target']"
723,0.9242857142857142,"['sex', 'cp', 'chol', 'exang', 'ca', 'thal', 'target']"
724,0.924285714285714,"['sex', 'cp', 'chol', 'restecg', 'thalach', 'exang', 'slope', 'ca', 'target']"
725,0.9242424242424242,"['age', 'fbs', 'thalach', 'oldpeak', 'ca', 'target']"
726,0.9242424242424242,"['age', 'cp', 'trestbps', 'chol', 'fbs', 'exang', 'ca', 'thal', 'target']"
727,0.9241486068111455,"['sex', 'fbs', 'restecg', 'exang', 'oldpeak', 'thal', 'target']"
728,0.924107142857143,"['age', 'trestbps', 'restecg', 'thalach', 'exang', 'ca', 'thal', 'target']"
729,0.9241071428571429,"['age', 'trestbps', 'fbs', 'restecg', 'exang', 'oldpeak', 'slope', 'target']"
730,0.9241071428571429,"['age', 'trestbps', 'restecg', 'thalach', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
731,0.9241071428571428,"['age', 'trestbps', 'fbs', 'exang', 'oldpeak', 'target']"
732,0.9241071428571428,"['age', 'trestbps', 'fbs', 'exang', 'oldpeak', 'slope', 'thal', 'target']"
733,0.9238505747126438,"['age', 'sex', 'trestbps', 'fbs', 'thalach', 'exang', 'slope', 'target']"
734,0.9238505747126436,"['age', 'sex', 'chol', 'fbs', 'thalach', 'ca', 'target']"
735,0.9238505747126436,"['age', 'trestbps', 'exang', 'oldpeak', 'ca', 'target']"
736,0.9238505747126436,"['sex', 'cp', 'trestbps', 'chol', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
737,0.9238505747126436,"['sex', 'cp', 'trestbps', 'chol', 'fbs', 'restecg', 'thalach', 'oldpeak', 'slope', 'ca', 'target']"
738,0.9238505747126436,"['trestbps', 'fbs', 'thalach', 'exang', 'ca', 'thal', 'target']"
739,0.9238505747126436,"['cp', 'trestbps', 'chol', 'fbs', 'oldpeak', 'ca', 'thal', 'target']"
740,0.9238505747126436,"['thalach', 'exang', 'oldpeak', 'ca', 'thal', 'target']"
